views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,country_CA,country_DE,country_IN,country_UK,country_US,ad_revenue_usd
9938,672,220,37185.0,29.62605025710216,42230,False,False,False,False,True,False,False,False,True,False,242.42557624876807
9822,1595,485,57519.0,28.1676001952598,338367,False,True,False,False,False,True,False,False,False,False,358.1057092591545
10093,1646,53,35476.0,3.617517239042611,952453,False,True,False,False,False,True,False,False,False,False,249.04381826022507
10057,1099,192,15484.0,14.940132760365234,827024,False,False,False,True,False,False,True,False,False,False,138.5878224472873
9977,873,274,49754.0,19.12469815744247,970980,False,True,False,False,False,False,False,True,False,False,306.26890708284543
10123,1375,214,59206.0,2.552218260082873,600378,False,False,False,False,False,False,False,True,False,False,359.1851981456935
10089,1099,97,59729.0,15.235701626579594,611036,False,False,False,False,False,False,False,False,False,True,354.49617297518927
10041,904,80,38569.0,3.3489517980805905,383635,False,False,False,False,False,False,False,False,True,False,251.06918431288827
10025,951,116,55280.0,6.568466227252673,736857,False,False,False,False,False,False,False,False,False,True,331.1934536282031
10050,341,221,44165.0,19.76191321668267,814144,False,False,False,False,True,False,False,False,True,False,270.24480111285754
10107,1798,145,21680.0,13.260719494928392,213863,False,False,False,True,False,False,False,False,True,False,188.2695882716408
10049,517,274,29259.0,4.489586919675931,766891,False,True,False,False,False,False,False,True,False,False,204.5712258659964
9961,1319,442,18418.0,7.6044607028100035,429831,True,False,False,False,False,False,True,False,False,False,169.00373333607934
9944,1423,50,47770.0,7.583579163503717,475401,True,False,False,False,False,False,True,False,False,False,302.3427523404104
10004,1088,483,31855.0,21.838167920267423,146987,False,False,True,False,False,False,True,False,False,False,229.31001822711903
9938,1895,107,58402.0,19.627651933197825,760358,True,False,False,False,False,False,True,False,False,False,361.5286459936056
9937,733,274,48612.0,4.719526086289502,855752,False,False,False,True,False,False,False,False,False,False,298.2703694878405
10005,930,164,25184.0,9.117382316527454,358270,False,False,False,True,False,False,True,False,False,False,189.66590049157733
9887,1099,236,22531.0,8.207461649054922,296906,False,False,False,True,False,False,False,False,False,False,186.97606486257644
10004,1215,234,17642.0,21.02760694365709,208866,False,False,False,False,True,False,False,False,True,False,160.20715816930226
10020,836,172,25078.0,11.390624209103684,771032,False,False,False,False,True,False,False,False,False,False,187.7650846207203
10036,1419,391,37543.0,23.324675714363657,42478,False,False,False,False,False,True,False,False,False,False,166.1128486944091
10095,1089,67,33522.0,26.609036383377862,280878,False,False,False,True,False,False,True,False,False,False,230.5103220459711
9867,1749,276,37560.0,4.971159616067403,998341,False,False,False,True,False,False,False,False,False,False,263.2965491185763
9930,1008,188,27497.0,25.41403336971833,320811,False,False,False,False,False,False,False,False,True,False,201.93138081061613
10216,502,109,18313.0,20.71772830072216,630881,False,True,False,False,False,False,False,True,False,False,150.06940255740358
10013,1099,269,52055.0,14.755146014067172,178838,False,False,False,False,False,True,False,False,False,False,312.88398170561953
9908,1850,212,44534.0,4.717317517421451,875427,False,False,False,False,False,False,False,False,False,True,297.0230896800958
9894,1011,92,46259.0,10.44097879566398,288865,False,True,False,False,False,False,False,False,False,True,288.6022279373225
10022,456,339,33838.0,7.48288569556366,274193,False,True,False,False,False,False,False,False,False,True,225.414183784568
10105,1620,116,17717.0,15.480584165097198,87964,False,False,True,False,False,False,False,True,False,False,166.01723144584707
10180,1099,210,45981.0,20.82567133002873,195856,False,False,False,False,True,True,False,False,False,False,289.208379271193
9901,1290,185,51897.0,17.820966069880395,704201,False,True,False,False,False,False,True,False,False,False,321.6112112464083
9884,374,171,42733.0,9.950044335283527,337554,True,False,False,False,False,False,False,False,True,False,262.33519859507334
10038,512,297,16329.0,19.11991205958727,575310,False,False,False,True,False,False,False,True,False,False,143.19393347429636
10006,1614,193,31853.0,17.60146708261866,641182,False,True,False,False,False,False,False,False,False,True,233.3676093836333
9949,752,405,49131.0,23.462652858629816,394422,False,False,True,False,False,True,False,False,False,False,303.35734807332625
10028,764,483,19936.0,16.142173972042844,409633,False,False,False,False,True,False,True,False,False,False,167.6740040066075
10113,1009,206,35391.0,16.713350538264528,219241,False,False,False,False,True,False,False,False,False,True,240.42939812064
9850,911,274,37091.0,10.06116490763192,318502,False,False,False,False,False,False,False,False,False,True,242.9846794799593
9968,1467,87,28862.0,5.932297881711709,415724,False,False,False,False,True,False,False,True,False,False,214.71990783824208
10066,1208,408,58328.0,20.54930963111503,239336,False,False,False,True,False,False,False,False,False,False,355.21545638199933
9839,1890,178,48465.0,10.8833567501914,345468,False,True,False,False,False,False,False,False,True,False,315.3012198275864
10002,695,307,31196.0,11.82854838797764,968056,False,False,False,False,False,False,False,False,False,True,216.4109552911825
10127,1513,370,34434.0,11.66595692773909,335189,False,True,False,False,False,False,False,False,True,False,247.4730390010316
9873,1321,489,54490.0,24.13451150984133,132023,True,False,False,False,False,False,False,False,True,False,339.4501250382747
9938,1419,494,16136.0,12.281253282971644,384418,False,False,False,False,False,False,False,True,False,False,160.73770759305756
9848,297,429,31211.0,20.399922083554003,526721,False,False,False,False,False,False,False,False,True,False,210.93771580335107
9993,438,214,27989.0,23.50745808366962,118817,False,True,False,False,False,False,False,True,False,False,195.23142071940632
10035,1479,216,24972.0,24.82014191911038,955218,True,False,False,False,False,True,False,False,False,False,199.15195195220988
9926,1094,323,52226.0,20.628012004488927,338549,False,True,False,False,False,False,True,False,False,False,322.29672086836376
9984,545,479,19945.0,10.321936296836142,476355,False,False,False,False,False,False,False,True,False,False,163.65623773186232
9890,1426,183,37862.0,11.816808966469557,844174,False,False,False,False,False,False,False,False,False,True,257.6904942491836
10002,1310,64,35488.0,29.72885035982729,320230,False,False,False,True,False,False,False,False,True,False,243.04083030491904
10182,1142,378,35099.0,9.976285908424472,251776,False,False,False,False,True,False,True,False,False,False,244.6550566795367
9986,1231,295,48139.0,11.971274506585589,191473,False,False,False,False,False,False,True,False,False,False,305.2133938923902
10032,1189,216,45867.0,14.628910287992865,427587,False,False,True,False,False,True,False,False,False,False,292.66470275153705
10013,440,131,27499.0,22.54514485996028,1535,False,False,False,False,True,False,False,False,False,False,191.63194402939035
10173,1173,212,48768.0,9.546186736636276,665564,False,False,False,False,False,False,False,False,True,False,306.72956931174866
9914,1638,380,42102.0,21.952588583192032,176364,False,False,False,True,False,False,False,True,False,False,284.8353001990829
10065,799,129,37543.0,28.15388690046475,56990,True,False,False,False,False,True,False,False,False,False,348.74563051504214
9829,1423,224,55212.0,13.030253256433468,577456,True,False,False,False,False,False,True,False,False,False,339.82166452769826
9910,1099,398,28700.0,28.764656799085245,468329,True,False,False,False,False,False,True,False,False,False,217.2126857738852
10034,1682,246,49969.0,14.882765392391583,643011,False,True,False,False,False,False,True,False,False,False,321.0008100206135
9899,1604,374,40627.0,2.966745164122829,926626,False,False,False,False,False,False,False,False,True,False,277.11434772499337
9935,657,397,50128.0,7.360215286667189,989139,False,False,True,False,False,False,False,False,False,True,306.2115512928409
10034,1502,288,28844.0,16.762941541019977,23162,False,False,False,True,False,False,False,False,True,False,219.03383892565307
9976,1090,353,20902.0,22.871696310309552,408765,False,False,False,True,False,False,False,False,False,False,175.32600735830005
10065,994,70,15500.0,3.616253114452346,605845,False,False,False,False,False,False,False,False,False,True,143.80932171170917
10105,1302,296,24530.0,16.176473823884283,479090,False,False,False,True,False,False,True,False,False,False,195.7686224727738
9994,1166,428,22897.0,29.44114755041745,869149,False,False,False,False,False,False,True,False,False,False,187.4193933972372
10031,1820,413,48522.0,12.032542511609028,60954,False,True,False,False,False,False,False,False,False,True,319.4073037810543
9903,1943,369,16093.0,29.17439550370353,72337,True,False,False,False,False,False,False,False,False,True,167.20762151226043
9987,1112,350,24751.0,10.146602532557615,641137,False,True,False,False,False,False,False,False,False,True,193.85731703966235
10108,1033,434,34622.0,13.916233326736446,143490,True,False,False,False,False,True,False,False,False,False,241.10799022805327
10097,812,447,38115.0,2.78768665909711,770295,False,False,False,False,True,False,False,True,False,False,253.94620074887368
9932,1735,323,56547.0,7.522864419115402,780799,False,True,False,False,False,False,False,False,True,False,353.714339721008
9989,1305,347,37543.0,28.34464063322147,276464,False,True,False,False,False,False,False,False,True,False,203.9033525807282
10062,1569,247,24166.0,8.285064619699776,15291,False,False,False,True,False,False,True,False,False,False,197.5717040037604
10019,1405,154,47385.0,3.498997844186913,479340,False,False,False,False,False,False,False,False,False,False,302.3989045066259
9797,577,394,19538.0,12.939908287316149,755351,False,False,False,False,False,False,False,False,False,True,159.84783059722469
10064,1141,61,60166.0,19.478908874001284,992588,False,True,False,False,False,False,False,False,True,False,356.7548538363922
9984,937,146,29524.0,9.914971984973125,306822,False,False,False,False,False,False,True,False,False,False,209.83059318997795
10268,268,140,44811.0,18.22635894320309,349397,False,False,False,True,False,False,True,False,False,False,271.7768017757241
9910,1171,284,45214.0,5.7526120748782565,129274,False,True,False,False,False,False,True,False,False,False,289.80967971849
9956,1239,189,39659.0,22.12880059342821,139009,False,True,False,False,False,False,False,False,False,True,263.3963151847244
9968,1187,109,54668.0,25.680419662282453,44436,True,False,False,False,False,False,False,False,True,False,331.949529938028
9998,273,165,31025.0,12.087465892968511,640705,False,False,False,True,False,False,True,False,False,False,205.89075468014943
9931,1737,453,27239.0,8.912065501272506,44506,False,False,False,True,False,False,True,False,False,False,217.8040580109368
10067,1050,274,49469.0,14.736912547219408,588315,False,False,False,True,False,False,False,True,False,False,309.241210810138
10191,246,274,42168.0,7.370064616341237,582446,False,False,False,False,False,True,False,False,False,False,257.9361764777394
9945,766,57,35254.0,8.988184092837194,676266,True,False,False,False,False,False,False,True,False,False,232.17329300732595
